---,Actor,Location,Rotation,Scale,Meshes
Row_46,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=46476.566469,Y=-85502.908563,Z=-1247.000000)","(Pitch=0.000000,Yaw=91.319154,Roll=0.000000)","(X=4.234020,Y=1.227063,Z=3.014023)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Testing/cliffMaskTest.cliffMaskTest'',Materials=(Material'""/Game/ManorLords/Testing/M_RVTO_Cliff""')))"
Row_47,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=46286.960437,Y=-84208.283542,Z=-1880.858886)","(Pitch=-9.778133,Yaw=-2.395521,Roll=-86.943862)","(X=-2.345985,Y=2.481547,Z=2.611213)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Beach_Cliff_wdqiedw/S_Beach_Cliff_wdqiedw_lod0_Var1.S_Beach_Cliff_wdqiedw_lod0_Var1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Beach_Cliff_wdqiedw/MI_UnifiedCliff_Beach_Cliff""')))"
Row_48,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=46684.726283,Y=-84441.168799,Z=-1898.717772)","(Pitch=-3.881227,Yaw=-19.184446,Roll=-89.365629)","(X=-2.688070,Y=2.803957,Z=1.790636)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Beach_Cliff_wdqiedw/S_Beach_Cliff_wdqiedw_lod0_Var1.S_Beach_Cliff_wdqiedw_lod0_Var1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Beach_Cliff_wdqiedw/MI_UnifiedCliff_Beach_Cliff""')))"
Row_49,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=46015.791482,Y=-85222.929613,Z=-1744.495729)","(Pitch=-20.883572,Yaw=80.003959,Roll=267.848222)","(X=2.380642,Y=2.062947,Z=2.838638)","((StaticMesh=/Script/Engine.StaticMesh'/Game/KiteDemo/Environments/Rocks/Mountain_RockFace_002/SM_MountainRock_Closed.SM_MountainRock_Closed'',Materials=(MaterialInstanceConstant'""/Game/KiteDemo/Environments/Rocks/Mountain_RockFace_002/M_RockUnified_MountainRockClosed""')))"
Row_50,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=45946.224536,Y=-85122.214383,Z=-1781.495729)","(Pitch=-31.625560,Yaw=65.689901,Roll=400.553143)","(X=2.380642,Y=2.062947,Z=1.217365)","((StaticMesh=/Script/Engine.StaticMesh'/Game/KiteDemo/Environments/Rocks/Mountain_RockFace_002/SM_MountainRock_Closed.SM_MountainRock_Closed'',Materials=(MaterialInstanceConstant'""/Game/KiteDemo/Environments/Rocks/Mountain_RockFace_002/M_RockUnified_MountainRockClosed""')))"
Row_51,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=46736.635585,Y=-84695.185566,Z=-1588.495729)","(Pitch=-3.939236,Yaw=124.854674,Roll=186.836688)","(X=2.380642,Y=2.062947,Z=1.217365)","((StaticMesh=/Script/Engine.StaticMesh'/Game/KiteDemo/Environments/Rocks/Mountain_RockFace_002/SM_MountainRock_Closed.SM_MountainRock_Closed'',Materials=(MaterialInstanceConstant'""/Game/KiteDemo/Environments/Rocks/Mountain_RockFace_002/M_RockUnified_MountainRockClosed""')))"
Row_52,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-39560.943638,Y=-76144.688240,Z=64.945805)","(Pitch=2.069052,Yaw=-22.518411,Roll=-71.114493)","(X=-2.399287,Y=-4.654045,Z=8.081517)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Forest_Rock_Shelf_wgpqfjl/S_Forest_Rock_Shelf_wgpqfjl_lod0_Var1.S_Forest_Rock_Shelf_wgpqfjl_lod0_Var1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Forest_Rock_Shelf_wgpqfjl/MI_UnifiedRock_ForestRock""')))"
Row_53,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=46022.663882,Y=-84698.749983,Z=-1838.858886)","(Pitch=-12.277382,Yaw=67.217517,Roll=-89.016223)","(X=-2.094705,Y=2.252214,Z=1.962371)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Beach_Cliff_wdqiedw/S_Beach_Cliff_wdqiedw_lod0_Var1.S_Beach_Cliff_wdqiedw_lod0_Var1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Beach_Cliff_wdqiedw/MI_UnifiedCliff_Beach_Cliff""')))"
Row_54,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-39018.662488,Y=-76543.412314,Z=1400.000000)","(Pitch=0.000000,Yaw=72.955486,Roll=0.000000)","(X=2.843902,Y=3.825695,Z=3.014023)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Testing/cliffMaskTest.cliffMaskTest'',Materials=(Material'""/Game/ManorLords/Testing/M_RVTO_Cliff""')))"
Row_55,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-42677.620406,Y=-73883.198538,Z=275.754138)","(Pitch=0.450727,Yaw=-61.767317,Roll=-61.158023)","(X=-2.399287,Y=-6.014484,Z=8.081517)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Assets/Forest_Rock_Shelf_wgpqfjl/S_Forest_Rock_Shelf_wgpqfjl_lod0_Var1.S_Forest_Rock_Shelf_wgpqfjl_lod0_Var1'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Forest_Rock_Shelf_wgpqfjl/MI_UnifiedRock_ForestRock""')))"
Row_56,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=20766.765625,Y=35625.257812,Z=33276.304688)","(Pitch=90.000000,Yaw=360.000000,Roll=360.000000)","(X=21555.000000,Y=21555.000000,Z=21555.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Assets/Explosions/Mesh/shockdome2.shockdome2'',Materials=(Material'""/Game/Assets/Explosions/Mats/Shocktorus""')))"
Row_57,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=0.000000,Y=0.000000,Z=-3996000.000000)","(Pitch=0.000000,Yaw=143.999603,Roll=0.000000)","(X=800.000000,Y=800.000000,Z=1400.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Assets/StarterContent/Blueprints/Assets/Skybox.Skybox'',Materials=(Material'""/Engine/EditorMaterials/Thumbnails/SkySphereMaterial""')))"
Row_58,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=44020.410156,Y=-66483.945312,Z=-684.150146)","(Pitch=-0.036848,Yaw=307.462372,Roll=0.304763)","(X=60.000000,Y=152.250000,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_59,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=51410.523438,Y=-90295.609375,Z=-684.150146)","(Pitch=-0.036848,Yaw=227.462219,Roll=0.304763)","(X=133.557785,Y=224.261475,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_60,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=42217.976562,Y=-40289.570312,Z=-683.692993)","(Pitch=0.016632,Yaw=352.423950,Roll=0.306529)","(X=53.500000,Y=224.261475,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_61,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=36435.011719,Y=-6484.300781,Z=-684.150146)","(Pitch=-0.036848,Yaw=554.984009,Roll=0.304763)","(X=102.536926,Y=224.261475,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_62,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=62033.593750,Y=64696.738281,Z=-684.150146)","(Pitch=-0.036848,Yaw=629.310669,Roll=0.304763)","(X=91.498146,Y=293.418427,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_63,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=46428.714844,Y=33531.382812,Z=-684.151123)","(Pitch=0.000000,Yaw=542.513245,Roll=0.000000)","(X=58.712116,Y=293.418427,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_64,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=30654.146484,Y=51763.421875,Z=384.687744)","(Pitch=0.000000,Yaw=264.120148,Roll=0.000000)","(X=25.576536,Y=173.809113,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_65,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=34595.335938,Y=57455.640625,Z=384.687744)","(Pitch=0.000000,Yaw=29.383728,Roll=0.000000)","(X=25.576536,Y=146.760559,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_66,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-46172.617188,Y=-81636.257812,Z=251.242432)","(Pitch=0.000000,Yaw=90.550331,Roll=0.000000)","(X=18.715067,Y=137.798004,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_67,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-37463.056754,Y=-72481.016835,Z=-1148.934326)","(Pitch=0.000000,Yaw=161.542221,Roll=0.000000)","(X=44.239017,Y=137.798004,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_68,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-38672.074219,Y=-56832.437500,Z=-684.151123)","(Pitch=0.000000,Yaw=228.675156,Roll=0.000000)","(X=58.712116,Y=137.798004,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_69,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-45239.386719,Y=-63862.367188,Z=-684.151123)","(Pitch=0.000000,Yaw=265.163055,Roll=0.000000)","(X=58.712116,Y=137.798004,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_70,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-39443.342773,Y=-69599.116872,Z=-169.269775)","(Pitch=0.000000,Yaw=131.559998,Roll=0.000000)","(X=25.576536,Y=146.760559,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_71,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-96353.500000,Y=43563.039062,Z=1339.960449)","(Pitch=-0.036848,Yaw=153.163696,Roll=0.304763)","(X=74.887779,Y=293.418427,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_72,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-62489.468750,Y=101400.250000,Z=1339.960449)","(Pitch=-0.036848,Yaw=153.163696,Roll=0.304763)","(X=74.887779,Y=293.418427,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_73,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=16552.412109,Y=70798.414062,Z=1298.722412)","(Pitch=0.000000,Yaw=-38.411102,Roll=0.000000)","(X=36.286453,Y=151.325912,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_74,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=19832.337891,Y=67255.585938,Z=1298.722412)","(Pitch=0.000000,Yaw=87.247818,Roll=0.000000)","(X=25.576536,Y=140.615967,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_75,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=23922.718750,Y=73535.015625,Z=1298.721436)","(Pitch=0.000000,Yaw=18.823534,Roll=0.000000)","(X=25.576536,Y=128.154297,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_76,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=40204.921875,Y=-36376.390625,Z=384.687744)","(Pitch=0.000000,Yaw=356.316864,Roll=0.000000)","(X=25.576536,Y=134.181305,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_77,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=37206.312500,Y=-28035.222656,Z=384.687744)","(Pitch=0.000000,Yaw=559.132019,Roll=0.000000)","(X=25.576536,Y=-134.181305,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_78,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=36226.906250,Y=-17605.505859,Z=384.687744)","(Pitch=0.000000,Yaw=367.978027,Roll=0.000000)","(X=25.576536,Y=158.235428,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_79,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-74610.679688,Y=94680.453125,Z=1339.960449)","(Pitch=-0.036848,Yaw=154.815689,Roll=0.304763)","(X=74.887779,Y=293.418427,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_80,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=41215.882812,Y=21944.250000,Z=332.143555)","(Pitch=-0.036848,Yaw=133.736725,Roll=0.304763)","(X=74.887779,Y=293.418427,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_81,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=41850.011719,Y=32044.576172,Z=1339.960449)","(Pitch=-0.036848,Yaw=220.202667,Roll=0.304763)","(X=74.887779,Y=293.418427,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Landscape/NaturalDirt/planeCurved.planeCurved'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_82,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=43040.476562,Y=-50591.503906,Z=-1164.558838)","(Pitch=-0.282313,Yaw=367.462219,Roll=0.120416)","(X=60.000000,Y=152.250000,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_83,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=45344.929688,Y=-69939.328125,Z=1729.735352)","(Pitch=-0.036848,Yaw=337.462372,Roll=0.304763)","(X=60.000000,Y=197.250000,Z=194.213303)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_84,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=55016.597656,Y=34836.078125,Z=384.686768)","(Pitch=0.000000,Yaw=9.414360,Roll=0.000000)","(X=29.070993,Y=155.548584,Z=128.317581)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_85,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=0.000000,Y=0.000000,Z=-1200.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=4096.000000,Y=4096.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Plane.Plane'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_86,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-2532.276367,Y=-6215.585938,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=0.752500,Y=0.810000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Landscape/mapEdgeBlack.mapEdgeBlack'',Materials=(Material'""/Game/NotStronghold/BigMap3d/MapEdgeFadeBlackness""')))"
Row_87,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-2110744.500000,Y=-964822.062500,Z=13349.207031)","(Pitch=1.657653,Yaw=-42.102753,Roll=1.189284)","(X=150.000000,Y=150.000000,Z=78.625946)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Maps/BackgroundElements/DEM/dem01_converted_VistaMountains.dem01_converted_VistaMountains'',Materials=(Material'""/Game/NotStronghold/Maps/BackgroundElements/DEM/M_DEM""')))"
Row_88,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-2111064.000000,Y=-1139732.500000,Z=142986.093750)","(Pitch=1.232594,Yaw=610.687256,Roll=2.856102)","(X=212.466721,Y=179.250000,Z=110.250000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Maps/BackgroundElements/DEM/dem01_converted_VistaMountains.dem01_converted_VistaMountains'',Materials=(Material'""/Game/NotStronghold/Maps/BackgroundElements/DEM/M_DEM""')))"
Row_89,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=247324.531250,Y=-1329130.375000,Z=22759.289062)","(Pitch=0.115471,Yaw=557.829224,Roll=-3.283788)","(X=150.000000,Y=150.000000,Z=40.375618)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Maps/BackgroundElements/DEM/dem01_converted_VistaMountains.dem01_converted_VistaMountains'',Materials=(Material'""/Game/NotStronghold/Maps/BackgroundElements/DEM/M_DEM""')))"
Row_90,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1125768.375000,Y=1150608.250000,Z=39093.195312)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=150.000000,Y=150.000000,Z=40.375618)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Maps/BackgroundElements/DEM/dem01_converted_VistaMountains.dem01_converted_VistaMountains'',Materials=(Material'""/Game/NotStronghold/Maps/BackgroundElements/DEM/M_DEM""')))"
Row_91,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=1125773.500000,Y=90991.125000,Z=43787.484375)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=150.000000,Y=150.000000,Z=40.375618)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Maps/BackgroundElements/DEM/dem01_converted_VistaMountains.dem01_converted_VistaMountains'',Materials=(Material'""/Game/NotStronghold/Maps/BackgroundElements/DEM/M_DEM""')))"
Row_92,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-257532.718750,Y=-505053.218750,Z=17118.599609)","(Pitch=0.914596,Yaw=355.309937,Roll=0.000000)","(X=77.000000,Y=77.000000,Z=19.836771)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Maps/BackgroundElements/DEM/dem01_converted_VistaMountains.dem01_converted_VistaMountains'',Materials=(Material'""/Game/NotStronghold/Maps/BackgroundElements/DEM/M_DEM""')))"
Row_93,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-552033.187500,Y=198677.593750,Z=12379.691406)","(Pitch=0.914596,Yaw=270.723145,Roll=-0.309487)","(X=77.000000,Y=77.000000,Z=19.836771)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Maps/BackgroundElements/DEM/dem01_converted_VistaMountains.dem01_converted_VistaMountains'',Materials=(Material'""/Game/NotStronghold/Maps/BackgroundElements/DEM/M_DEM""')))"
Row_94,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=70767.531250,Y=524273.843750,Z=18660.445312)","(Pitch=0.000000,Yaw=161.303421,Roll=0.000000)","(X=77.000000,Y=77.000000,Z=19.836771)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Maps/BackgroundElements/DEM/dem01_converted_VistaMountains.dem01_converted_VistaMountains'',Materials=(Material'""/Game/NotStronghold/Maps/BackgroundElements/DEM/M_DEM""')))"
Row_95,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-1281514.000000,Y=785267.500000,Z=100116.093750)","(Pitch=1.232594,Yaw=610.687256,Roll=2.856102)","(X=179.250000,Y=179.250000,Z=88.250000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Maps/BackgroundElements/DEM/dem01_converted_VistaMountains.dem01_converted_VistaMountains'',Materials=(Material'""/Game/NotStronghold/Maps/BackgroundElements/DEM/M_DEM""')))"
Row_96,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-2018870.625000,Y=-947114.750000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=150.000000,Y=150.000000,Z=40.375618)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Maps/BackgroundElements/DEM/dem01_converted_VistaMountains.dem01_converted_VistaMountains'',Materials=(Material'""/Game/NotStronghold/Maps/BackgroundElements/DEM/M_DEM""')))"
Row_97,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-2018870.750000,Y=367814.906250,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=150.000000,Y=150.000000,Z=40.375618)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Maps/BackgroundElements/DEM/dem01_converted_VistaMountains.dem01_converted_VistaMountains'',Materials=(Material'""/Game/NotStronghold/Maps/BackgroundElements/DEM/M_DEM""')))"
Row_98,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-2018870.500000,Y=1638685.375000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=150.000000,Y=150.000000,Z=40.375618)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Maps/BackgroundElements/DEM/dem01_converted_VistaMountains.dem01_converted_VistaMountains'',Materials=(Material'""/Game/NotStronghold/Maps/BackgroundElements/DEM/M_DEM""')))"
Row_99,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=743169.750000,Y=1581271.125000,Z=0.000000)","(Pitch=0.115471,Yaw=557.829224,Roll=-3.283788)","(X=150.000000,Y=150.000000,Z=40.375618)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Maps/BackgroundElements/DEM/dem01_converted_VistaMountains.dem01_converted_VistaMountains'',Materials=(Material'""/Game/NotStronghold/Maps/BackgroundElements/DEM/M_DEM""')))"
Row_100,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=2181506.250000,Y=900365.500000,Z=17754.921875)","(Pitch=0.115471,Yaw=557.829224,Roll=-3.283788)","(X=150.000000,Y=150.000000,Z=40.375618)","((StaticMesh=/Script/Engine.StaticMesh'/Game/NotStronghold/Maps/BackgroundElements/DEM/dem01_converted_VistaMountains.dem01_converted_VistaMountains'',Materials=(Material'""/Game/NotStronghold/Maps/BackgroundElements/DEM/M_DEM""')))"
